Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X56;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X140;X141;X142;X143;X144;X145;X146;X147;X148;X149;X156;X151;X152;X153;X154;X155;X156;X157;X158;X159;X160;X161;X162;X163;X164;X165;X166;X167;X168;X169;X170;X171;X172;X173;X174;X175;X176;X177;X178;X179;X180;X181;X182;X183;X184;X185;X186;X187;X188;X189;X190;X191;X192;X193;X194;X195;X196;X197;X198;X199;X200;X201;X202;X203;X204;X205;X206;X207;X208;X209;X210;X211;X212;X213;X214;X215;X216;X217;X218;X219;X220;X221;X222;X223;X224;X225;X226;X227;X228;X229;X230;X231;X232;X233;X234;X235;X236;X237;X238;X239;X240;X241;X242;X243;X244;X245;X246;X247;X248;X249;X256;X251;X252;X253;X254;X255;X256
8;0;0;155.829;254;227.711;119.38;6.604;0;0;0;0;0;0;0;0;0;0;0;176.403;234.061;59.944;100.584;198.12;26.416;0;0;0;0;0;0;0;0;0;0;103.632;241.808;22.352;0;55.499;183.769;12.065;0;0;0;0;0;0;0;0;0;14.859;226.06;149.987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.12;245.491;55.118;0;0;0;0;0.127;23.241;23.749;13.589;0;0;0;0;0;0;136.398;220.218;11.049;3.175;60.579;116.332;198.755;250.317;253.238;198.882;0;0;0;0;0;0;5.461;207.518;201.803;210.82;254;254;236.601;170.307;82.677;1.016;0;0;0;0;0;0;19.177;201.295;254;254;250.063;154.94;28.321;0;0;0;0;0;0;0;0;22.86;221.361;254;254;253.492;84.455;0;0;0;0;0;0;0;0;0;4.826;205.232;254;248.539;137.922;245.491;151.765;0;0;0;0;0;0;0;0;0;72.771;254;253.365;84.709;0;170.053;247.269;16.129;0;0;0;0;0;0;0;0;137.922;254;175.641;4.572;0;147.193;254;58.293;0;0;0;0;0;0;0;0;168.529;254;41.91;0;0;183.642;254;72.39;0;0;0;0;0;0;0;0;147.193;254;79.248;0;38.608;237.871;252.73;27.178;0;0;0;0;0;0;0;0;32.385;227.457;137.414;91.313;212.598;254;171.704;2.413;0;0;0;0;0;0;0;0;0;22.098;139.573;232.029;254;189.992;26.797;0;0;0;0;0;0;0
3;0;0;0;0;0.127;1.143;1.143;0.508;0;0;0;0;0;0;0;0;0;0;0;6.731;183.642;253.492;254;224.917;160.02;75.438;5.715;0;0;0;0;0;0;0;0;0;117.856;208.407;153.162;153.162;189.992;234.823;215.392;84.709;0.381;0;0;0;0;0;0;0;0;7.239;0;0;0;7.112;79.502;217.043;172.212;14.986;0;0;0;0;0;0;0;0;0;0;0;0;0;46.228;253.365;185.166;1.27;0;0;0;0;0;0;0;0;0;0;0;0;96.393;254;253.365;30.607;0;0;0;0;0;0;0;0;0;0;0;71.501;235.839;254;236.855;17.526;0;0;0;0;0;0;0;0;0;0;0;152.273;254;251.968;109.601;0;0;0;0;0;0;0;0;0;0;0;0;69.469;228.473;233.553;58.547;0;0;0;0;0;0;0;0;0;0;0;0;0;10.541;149.86;240.792;147.574;2.286;0;0;0;0;0;0;0;0;0;0;0;0;0;104.394;254;129.159;0;0;0;0;0;0;0;0;0;0;0;0;23.368;176.657;254;212.852;153.289;114.808;47.625;12.954;0;0;0;0;0;0;22.86;101.473;216.916;254;254;170.688;3.175;114.681;242.316;250.19;181.483;95.25;94.869;94.869;143.256;198.247;239.522;254;254;246.761;147.828;16.764;0;0;14.097;85.344;140.081;195.58;248.158;254;254;254;249.682;190.119;138.43;56.896;0;0;0;0;0;0;0;0;0.889;1.143;1.143;1.143;1.143;0;0;0;0;0
8;0;43.815;116.459;107.696;148.717;92.837;10.668;0;0;0;0;0;0;0;0;0;0;103.886;253.746;253.619;253.619;216.281;230.505;117.983;2.921;0;0;0;0;0;0;0;0;55.245;253.619;253.492;132.461;36.449;23.368;102.616;72.771;0;0;0;0;0;0;0;0;6.985;200.66;253.873;132.842;0;0;0;0;0;0;0;0;0;0;0;0;0;73.406;253.619;237.49;29.718;0;0;0;0;0;0;51.181;173.228;99.441;0.762;0;0;0.889;191.77;253.619;124.46;0;0;57.912;76.327;146.685;215.646;242.443;253.365;253.873;151.511;0;0;0;45.085;243.332;240.157;108.585;166.116;251.333;253.873;253.746;253.619;251.333;236.855;170.18;53.848;0;0;0.254;89.662;240.411;253.746;253.619;253.619;253.492;253.873;251.841;184.404;71.501;3.81;0;0;0;17.526;164.973;244.729;253.873;253.619;253.619;253.746;217.932;120.904;77.216;5.461;0;0;0;0;27.178;193.04;253.365;254;253.619;253.492;250.571;253.619;175.768;2.286;0;0;0;0;0;0;166.243;253.873;253.619;253.619;248.793;165.989;28.702;193.675;251.968;118.999;0.381;0;0;0;0;0;176.403;253.619;253.492;253.619;119.253;1.524;0;16.002;235.712;253.365;89.154;0;0;0;0;0;77.47;250.317;253.619;207.391;10.668;0;0;2.54;205.105;253.619;236.855;31.623;0;0;0;0;1.27;183.642;253.619;229.87;93.599;93.345;100.33;186.309;252.603;253.619;253.619;124.46;0;0;0;0;0;6.096;105.664;235.204;253.619;253.619;253.492;253.746;253.619;253.619;244.729;76.835;0;0;0;0;0;0;0;13.589;107.188;193.04;193.675;193.675;193.548;192.532;92.329;0.254;0;0;0;0
1;0;0;0;0;47.498;167.259;85.09;1.524;0;0;0;0;0;0;0;0;0;0;0;0;0;50.038;245.11;187.833;70.104;0;0;0;0;0;0;0;0;0;0;0;0;0;132.207;250.952;253.238;101.6;0;0;0;0;0;0;0;0;0;0;0;0;14.605;213.741;251.714;250.825;87.757;0;0;0;0;0;0;0;0;0;0;0;11.43;232.791;251.206;253.746;216.916;8.001;0;0;0;0;0;0;0;0;0;0;84.074;251.968;251.587;253.365;245.364;49.276;0;0;0;0;0;0;0;0;0;9.017;200.152;252.984;251.46;253.238;250.19;61.595;0;0;0;0;0;0;0;0;0;27.178;242.824;253.111;251.333;253.492;237.236;44.577;0;0;0;0;0;0;0;0;0;99.06;251.841;253.111;251.206;253.492;176.022;0;0;0;0;0;0;0;0;0;0.889;175.641;253.746;253.238;250.698;253.492;90.932;0;0;0;0;0;0;0;0;0;0;161.671;250.825;254;251.206;245.364;47.244;0;0;0;0;0;0;0;0;0;0;154.178;251.587;253.365;250.952;144.907;0;0;0;0;0;0;0;0;0;0;0;121.793;251.46;253.365;250.825;116.713;0;0;0;0;0;0;0;0;0;0;0;13.843;230.632;253.492;252.857;198.501;1.397;0;0;0;0;0;0;0;0;0;0;0;72.263;231.648;252.984;237.617;41.275;0;0;0;0;0;0;0;0;0;0;0;0;19.558;123.952;219.075;131.191;0;0;0;0;0
4;0;0;0;0;0;0;110.363;202.184;252.603;146.431;1.143;0;0;0;0;0;0;0;0;0;0;0;125.095;254;252.222;180.594;4.318;0;0;0;0;0;0;0;0;0;0;0;151.257;252.73;253.492;199.644;0.381;0;0;0;0;0;0;0;0;0;0;0;155.575;253.365;252.857;242.443;15.24;0;0;0;0;0;0;0;0;0;0;0.254;190.373;253.619;252.603;234.95;8.255;0;0;0;0;0;0;0;0;0;0;0;133.858;252.603;253.619;248.158;31.242;0;0;0;0;0;0;0;0;0;0;0;138.049;253.492;252.73;238.379;16.129;0;0;0;0;0;0;0;0;0;0;0.127;184.404;252.73;253.492;250.698;40.005;0;0;0;0;0;0;0;0;0;0;36.576;224.409;252.476;253.746;247.904;28.194;0;0;0;0;0;0;0;0;0;0;10.668;233.807;253.619;252.603;220.726;10.033;0;0;0;0;0;0;0;0;0;0;1.27;207.264;252.349;253.873;122.047;0;0;0;0;0;0;0;0;0;0;0;0;171.196;253.746;252.476;97.409;0;0;0;0;0;0;0;0;0;0;0;0;124.841;252.857;253.365;112.776;0;0;0;0;0;0;0;0;0;0;0;0;87.884;253.238;252.984;129.032;0;0;0;0;0;0;0;0;0;0;0;0;13.843;228.473;252.73;145.415;0;0;0;0;0;0;0;0;0;0;0;0;0;48.895;223.774;181.737;0;0;0;0;0;0
6;0;0;0;0;0;0;0;0;9.525;227.076;64.897;0;0;0;0;0;0;0;0;0;0;0;0;0;72.771;249.682;58.547;0;0;0;0;0;0;0;0;0;0;0;0;48.768;241.173;202.311;0;0;0;0;0;0;0;0;0;0;0;0;25.527;227.33;233.299;21.717;0;0;0;0;0;0;0;0;0;0;0;4.445;195.707;249.555;74.168;0;0;0;0;0;0;0;0;0;0;0;15.494;195.326;238.506;58.674;0;0;0;0;0;0;0;0;0;0;0;0;110.49;254;143.51;0;0;0;0;0;0;0;0;0;0;0;0;49.149;246.507;227.838;16.129;0;0;0;0;0;0;0;0;0;0;0;0;163.576;238.379;42.545;0;0;0;0;0;0;0;0;0;0;0;0;49.403;251.968;95.504;0;0;0;0;0;68.707;155.321;190.5;61.722;0;0;0;0;153.289;180.086;0;0;0;0;26.416;206.248;254;249.428;210.947;232.283;11.303;0;0;0.635;226.822;153.543;0;0;0;33.782;241.427;254;137.541;0;116.459;253.365;27.178;0;0;47.752;254;142.748;0;0;9.906;228.219;243.967;89.281;0;68.834;232.918;232.791;5.207;0;0;8.636;224.409;229.489;129.54;11.176;74.295;254;136.779;63.5;124.46;246.761;249.301;73.279;0;0;0;0;53.848;221.615;254;250.571;209.804;254;254;254;254;237.871;58.039;0;0;0;0;0;0;13.97;119.253;200.533;254;243.967;190.5;131.445;98.425;33.655;0;0;0;0
8;0;0;0;0;0;104.775;254;241.554;137.287;23.749;0;0;0;0;0;0;0;0;0;0;12.446;236.22;231.013;115.697;202.184;232.41;57.277;0;0;0;0;0;0;0;0;0;49.784;254;129.921;0;0;88.392;211.836;12.954;0;0;0;0;0;0;0;0;12.319;250.571;147.193;0;0;0;59.182;187.071;0;0;0;0;0;0;0;0;4.953;231.648;188.087;0;0;47.371;221.615;68.326;0.381;0;0;0;0;0;0;0;0;135.89;252.476;66.929;0;108.077;254;153.035;0;0;0;0;0;0;0;0;0;15.24;222.504;231.267;67.818;229.362;250.698;52.324;0;0;0;0;0;0;0;0;0;0;84.582;254;254;254;197.104;0.127;0;0;0;0;0;0;0;0;0;0;28.829;239.903;254;199.009;20.574;0;0;0;0;0;0;0;0;0;0;10.033;188.341;254;254;186.182;0;0;0;0;0;0;0;0;0;0;0.635;157.48;254;157.226;200.533;252.857;37.592;0;0;0;0;0;0;0;0;0;85.852;253.492;152.908;2.921;45.847;251.587;158.75;0;0;0;0;0;0;0;0;0.381;213.868;231.775;7.366;0;0;179.705;245.237;10.414;0;0;0;0;0;0;0;0;224.155;162.433;0;0;12.065;152.273;254;71.501;0;0;0;0;0;0;0;0;130.81;227.076;170.561;209.042;237.363;254;236.22;22.352;0;0;0;0;0;0;0;0;1.905;96.266;213.741;254;196.469;155.575;33.401;0;0;0;0;0
8;0;0;0;0;0;0;61.722;194.183;253.111;219.583;177.292;37.211;0;0;0;0;0;0;0;0;0;49.149;229.235;235.331;153.543;109.982;140.716;152.4;0;0;0;0;0;0;0;0;13.208;228.727;221.361;13.843;0;0;0;0;0;0;0;0;0;0;0;0;98.679;254;86.36;0;0;115.824;203.327;39.37;0;0;0;0;0;0;0;0;128.778;253.873;27.432;0;0;128.651;254;49.149;0;0;0;0;0;0;0;0;45.339;240.03;124.841;0;3.175;194.564;244.602;27.559;0;0;0;0;0;0;0;0;0;118.999;251.079;54.483;95.123;254;179.578;0;0;0;0;0;0;0;0;0;0;1.524;205.232;222.377;226.695;235.331;18.669;0;0;0;0;0;0;0;0;0;0;0;38.1;251.714;254;127.889;0;0;0;0;0;0;0;0;0;0;0;0;85.217;251.968;254;136.652;0;0;0;0;0;0;0;0;0;0;0;46.482;236.093;225.298;161.417;252.984;74.422;0;0;0;0;0;0;0;0;0;1.778;139.319;250.825;93.218;0.254;155.575;218.694;6.604;0;0;0;0;0;0;0;0;123.698;254;157.353;0;0;33.147;251.968;145.796;0;0;0;0;0;0;0;0;93.091;254;156.083;37.973;37.973;106.426;252.73;187.071;0;0;0;0;0;0;0;0;5.08;224.663;254;254;254;254;254;125.222;0;0;0;0;0;0;0;0;0;30.48;219.964;254;215.138;148.209;65.659;3.429;0;0;0;0
4;0;0;0;0;0;0;0;0;0;0;166.751;165.1;11.557;0;0;0;0;0;0;0;0;0;0;0;0;7.493;237.871;239.141;8.128;0;0;0;0;0;0;0;0;0;0;0;0;65.151;254;173.482;0;0;0;0;0;0;0;0;55.245;4.445;0;0;0;183.769;254;151.892;0;0;0;0;0;0;0;0;127.635;94.361;0;0;0;203.454;254;87.376;0;0;0;0;0;0;0;9.017;218.567;121.412;0;0;2.032;223.012;254;54.61;0;0;0;0;0;0;0;110.871;254;167.005;0;0;9.779;246.126;243.332;11.938;0;0;0;0;0;0;0;128.651;254;156.591;0;0;10.287;241.046;181.483;0;0;0;0;0;0;0;0;61.468;251.333;224.79;71.501;32.893;119.634;254;112.141;3.937;0.889;0;0;0;0;0;0;0;96.647;215.519;254;254;254;254;254;227.838;102.362;0;0;0;0;0;0;0;0;6.223;82.169;169.291;205.486;254;207.137;168.148;66.167;0;0;0;0;0;0;0;0;0;0;0;85.598;254;128.778;0;0;0;0;0;0;0;0;0;0;0;0;0;56.769;254;157.607;0;0;0;0;0;0;0;0;0;0;0;0;0;4.191;227.457;173.355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130.048;247.904;49.276;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27;113.03;210.693;16.51;0;0;0
8;0;0;0;0;65.024;253.619;203.2;126.492;6.096;0;0;0;0;0;0;0;0;0;0;0;188.595;254;177.927;140.081;125.73;0;0;0;0;0;0;0;0;0;0;0;188.468;254;51.816;0;0;0;17.526;52.197;0;0;0;0;0;0;0;0;162.052;254;54.61;0;0;65.659;228.092;237.49;21.971;0;0;0;0;0;0;0;78.74;254;123.571;0;116.84;241.427;254;192.532;22.733;0;0;0;0;0;0;0;7.874;235.077;237.109;122.047;252.603;253.492;171.45;7.747;0;0;0;0;0;0;0;0;0;134.239;254;254;254;129.286;1.143;0;0;0;0;0;0;0;0;0;0;60.706;254;254;150.368;6.858;0;0;0;0;0;0;0;0;0;0;0.254;175.387;254;254;95.885;0;0;0;0;0;0;0;0;0;0;0;45.466;252.222;196.215;215.9;228.219;13.462;0;0;0;0;0;0;0;0;0;0.635;203.2;250.19;31.242;91.313;254;82.042;0;0;0;0;0;0;0;0;0;13.462;247.269;144.78;0;20.701;249.428;200.66;0;0;0;0;0;0;0;0;0;51.943;254;78.867;0;0;201.168;247.015;8.128;0;0;0;0;0;0;0;0;40.132;253.873;130.556;0;36.703;223.139;254;56.515;0;0;0;0;0;0;0;0;0;130.937;236.728;170.561;224.282;254;240.284;14.986;0;0;0;0;0;0;0;0;0;1.397;70.485;180.848;249.936;199.009;65.024;0;0;0;0;0;0
6;0;0;0;0;0;0;0;16.383;196.088;252.857;205.867;30.353;0;0;0;0;0;0;0;0;0;0;0;144.272;254;159.131;20.447;4.445;0;0;0;0;0;0;0;0;0;0;48.133;245.364;214.63;12.827;0;0;0;0;0;0;0;0;0;0;0;1.016;198.755;246.634;25.654;0;0;0;0;0;0;0;0;0;0;0;0;45.974;253.873;126.365;0;0;0;0;0;0;0;0;0;0;0;0;0;162.052;247.015;23.876;0;0;0;0;0;0;0;0;0;0;0;0;24.638;245.237;171.323;0;0;0;0;0;0;0;0;0;0;0;0;0;95.504;254;101.727;0;0;0;0;0;0;0;0;0;0;0;0;0;138.557;249.174;31.877;0;0;0;0;0;0;0;0;0;0;0;0;0;181.737;234.696;3.302;69.85;211.328;134.62;18.923;0;0;0;0;0;0;0;0;0;196.596;194.818;0;198.882;226.441;206.883;220.472;19.812;0;0;0;0;0;0;0;0;203.2;184.912;0;40.64;135.128;0.762;195.453;165.354;0;0;0;0;0;0;0;0;183.261;203.2;0;0;0;0;189.611;196.977;0;0;0;0;0;0;0;0;103.632;252.222;20.701;0;4.064;117.602;248.285;56.261;0;0;0;0;0;0;0;0;5.969;197.485;205.994;152.4;201.295;254;168.91;0;0;0;0;0;0;0;0;0;0;17.526;164.465;254;253.873;151.13;19.812;0;0;0;0;0
8;0;0;0;24.003;125.349;203.708;254;210.439;19.05;0;0;0;0;0;0;0;0;0;3.175;199.517;236.093;110.998;87.503;40.513;6.985;0;0;0;17.018;0;0;0;0;0;34.671;254;69.85;0;0;0;0;0;0;36.703;236.982;32.004;0;0;0;0;0.762;221.996;147.574;0;0;0;0;0;3.683;141.986;238.125;31.115;0;0;0;0;0;86.995;252.603;115.443;0;0;0;2.794;160.02;254;102.997;0;0;0;0;0;0;2.667;137.541;253.619;110.617;0;8.128;169.545;250.444;115.443;0.254;0;0;0;0;0;0;0;0.635;116.967;250.571;116.459;172.974;249.936;102.235;0;0;0;0;0;0;0;0;0;0;0;119.634;254;254;71.501;0;0;0;0;0;0;0;0;0;0;0;6.223;180.721;207.01;254;56.261;0;0;0;0;0;0;0;0;0;0;0;78.74;221.361;25.654;205.105;190.373;0;0;0;0;0;0;0;0;0;0;9.525;211.455;53.975;0;109.855;243.459;0;0;0;0;0;0;0;0;0;0;74.549;198.628;0;0;110.617;215.138;0.381;0;0;0;0;0;0;0;0;0;135.89;88.646;0;9.017;211.582;146.431;0;0;0;0;0;0;0;0;0;0;143.383;52.07;0;124.46;238.506;22.86;0;0;0;0;0;0;0;0;0;0;110.871;180.467;108.585;249.301;95.123;0;0;0;0;0;0;0;0;0;0;0;14.097;196.088;238.633;101.473;1.016;0;0;0;0;0;0;0
1;0;0;0;0;0;0;5.969;238.252;196.342;2.794;0;0;0;0;0;0;0;0;0;0;0;0;2.54;225.806;250.571;22.225;0;0;0;0;0;0;0;0;0;0;0;0;18.923;247.65;254;65.151;0;0;0;0;0;0;0;0;0;0;0;0;44.069;253.746;254;84.455;0;0;0;0;0;0;0;0;0;0;0;0;51.689;254;254;76.708;0;0;0;0;0;0;0;0;0;0;0;0;32.766;253.492;254;85.979;0;0;0;0;0;0;0;0;0;0;0;0;40.005;254;254;59.563;0;0;0;0;0;0;0;0;0;0;0;0;62.23;252.984;254;51.816;0;0;0;0;0;0;0;0;0;0;0;0;57.15;254;254;56.007;0;0;0;0;0;0;0;0;0;0;0;0;37.846;254;253.746;34.925;0;0;0;0;0;0;0;0;0;0;0;0;64.135;254;245.745;16.637;0;0;0;0;0;0;0;0;0;0;0;0;82.042;254;251.333;20.193;0;0;0;0;0;0;0;0;0;0;0;0;89.789;254;254;36.957;0;0;0;0;0;0;0;0;0;0;0;0;70.485;254;252.984;30.226;0;0;0;0;0;0;0;0;0;0;0;0;2.667;222.885;249.809;25.654;0;0;0;0;0;0;0;0;0;0;0;0;0;95.377;253.111;94.996;0;0;0;0;0;0
2;0;0;0;0;0;8.382;107.95;170.815;233.553;169.164;49.403;0;0;0;0;0;0;0;0;0;37.084;214.884;254;254;254;254;248.031;122.047;0;0;0;0;0;0;0;42.164;245.999;242.062;147.701;84.836;52.578;121.92;254;238.633;19.685;0;0;0;0;0;8.001;219.71;211.328;24.892;0;0;0;0.508;200.406;254;37.973;0;0;0;0;0;99.695;254;66.675;0;0;0;0;0;198.755;254;37.719;0;0;0;0;0;95.123;254;37.465;0;0;0;0;3.175;210.439;254;37.465;0;0;0;0;0;4.064;123.19;12.827;0;0;0;0;22.606;254;225.171;12.827;0;0;0;0;0;0;0;0;0;0;0;0;105.029;254;150.749;0;0;0;0;0;0;0;0;0;0;0;0;7.366;211.582;243.713;27.813;0;0;0;0;0;0;0;0;0;0;0;4.699;173.101;243.586;69.088;0;0;0;0;0;0;0;0;0;0;0;22.987;171.704;243.586;69.088;0;0;0;0;0;0;0;0;0;0;0;7.112;194.818;244.348;46.482;0;0;0;0;0;0;0;0;0;21.336;194.564;218.948;226.187;254;90.17;0;0;0;0;0;0;0;0;0;0;84.709;252.222;254;254;254;254;180.721;79.248;10.922;0;0;0;0;0;0;0;0;45.847;87.503;87.503;179.451;234.95;254;254;240.157;188.214;166.497;66.675;0;0;0;0;0;0;0;0;0;12.065;94.615;118.745;183.896;232.41;212.725;75.565;0;0
8;2.413;122.555;205.613;253.111;194.183;194.183;117.475;0;0;0;0;0;0;0;0;0;88.392;254;236.601;169.926;164.338;164.338;138.176;0.762;0;0;0;0;0;0;0;0;55.245;254;130.175;0;0;0;0;0;0;0;0;0;0;0;68.072;40.894;1.778;186.563;239.903;74.549;0;0;0;0;0;0;0;0;7.874;150.749;251.968;99.06;0;29.591;207.264;251.968;107.95;0.762;0;0;0;0;4.445;91.313;227.33;254;201.422;47.625;0;0;12.954;181.102;254;114.427;0;0;0;52.07;204.47;254;236.855;116.713;11.303;0;0;0;0;5.08;146.304;252.476;109.474;1.016;115.316;246.761;254;173.228;21.717;0;0;0;0;0;0;0;0.889;121.666;251.333;210.947;254;226.568;90.297;0.889;0;0;0;0;0;0;0;0;0;68.834;250.063;254;175.514;21.59;0;0;0;0;0;0;0;0;0;0;81.153;235.458;217.678;205.994;231.267;16.383;0;0;0;0;0;0;0;0;0;58.039;252.603;183.642;4.953;88.265;254;76.073;0;0;0;0;0;0;0;0;3.048;213.868;199.136;5.842;0;72.771;254;63.5;0;0;0;0;0;0;0;0;49.403;253.873;55.245;0;12.446;206.502;228.219;6.35;0;0;0;0;0;0;0;0;61.849;242.824;4.572;18.669;176.911;254;95.377;0;0;0;0;0;0;0;0;0;11.43;222.123;129.032;217.297;253.746;114.681;0.889;0;0;0;0;0;0;0;0;0;0;90.805;247.523;208.153;71.882;0.254;0;0;0;0;0;0;0;0
6;0;0;0;0;0;0;0;38.481;178.689;198.882;14.097;0;0;0;0;0;0;0;0;0;0;0;1.524;226.695;254;254;153.416;0;0;0;0;0;0;0;0;0;0;10.668;128.778;254;254;254;148.59;0;0;0;0;0;0;0;0;0;14.859;179.07;254;254;254;176.149;14.224;0;0;0;0;0;0;0;0;1.778;113.284;254;254;254;228.981;40.132;0;0;0;0;0;0;0;0;0;122.047;254;254;254;225.044;37.084;0;0;0;0;0;0;0;0;0;45.212;248.793;254;254;217.424;35.941;0;0;0;0;0;0;0;0;0;0;178.689;254;254;225.425;25.654;0;0;0;0;0;0;0;0;0;0;107.823;247.904;254;247.523;80.645;0;0;0;0;0;0;0;0;0;0;9.652;209.296;254;254;168.021;0;26.162;143.256;143.256;203.327;247.523;247.523;247.523;198.12;60.96;0;67.437;254;254;253.238;31.623;31.115;213.741;254;254;254;254;254;254;254;235.331;15.621;82.677;254;254;245.237;50.546;220.472;254;254;254;254;254;254;254;254;254;104.648;97.536;254;254;254;254;254;254;254;254;254;254;254;254;254;250.19;72.263;106.68;254;254;254;254;254;254;254;254;254;254;254;251.587;240.919;93.472;0;6.223;180.213;254;254;254;254;254;254;254;254;254;225.298;75.438;0;0;0;0;13.208;140.589;180.467;254;254;254;254;172.466;149.733;118.872;25.273;0;0;0;0
8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.928;112.268;59.944;78.74;23.368;0;0;0;0;0;0;0;0;0;0;0;186.182;254;254;254;240.538;217.424;198.755;96.901;34.925;0;0;0;0;0;0;0;140.843;254;254;254;254;254;254;254;247.142;230.251;158.369;115.062;48.514;0;0;0;87.376;254;196.215;10.922;10.922;66.421;164.465;254;254;254;254;254;251.714;243.078;151.13;16.891;14.351;228.346;253.492;66.548;0;6.858;204.343;254;254;219.837;91.567;159.004;159.004;193.929;244.729;199.517;0;43.434;237.236;215.519;15.621;138.557;254;254;254;123.825;0;0;0;0;17.907;44.577;0;0;103.378;254;231.013;243.459;254;254;187.96;29.337;0;0;0;0;0;0;0;0;2.032;156.718;254;254;254;254;103.632;0;0;0;0;0;0;0;0;0;0;33.02;252.095;254;254;176.403;17.272;0;0;0;0;0;0;0;0;0;0;94.488;254;254;254;78.232;0;0;0;0;0;0;0;0;0;0;0;135.89;254;254;254;220.599;9.398;0;0;0;0;0;0;0;0;0;0;58.928;252.603;254;254;254;124.968;0;0;0;0;0;0;0;0;0;0;0;143.51;254;254;254;171.577;0;0;0;0;0;0;0;0;0;0;0;0;78.359;124.333;124.333;94.234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;2.413;193.802;236.601;70.231;0.635;0;0;0;0;0;0;0;0;0;0;0;35.687;253.619;254;254;157.226;49.149;0;0;0;0;0;0;0;0;0;0;0;192.151;254;254;254;248.412;17.653;0;0;0;0;0;0;0;0;0;8.636;89.916;254;254;254;254;98.171;0;0;0;0;0;0;0;0;19.939;178.943;254;254;254;254;254;184.277;0;0;0;0;0;0;0;42.926;196.469;254;254;254;254;254;254;249.809;20.447;0;0;0;0;0;69.088;211.074;254;254;254;254;235.585;246.38;254;254;127.254;1.27;0;0;0;0;141.605;254;254;254;254;253.873;99.949;76.2;254;254;254;57.531;0;0;0;39.37;236.347;254;254;254;247.142;93.218;6.35;0;210.566;254;254;143.51;0;0;0;92.456;254;254;254;254;148.971;0.127;0;0;124.46;254;254;227.584;2.032;0;0;133.35;254;254;254;249.682;26.797;0;0;1.524;118.999;254;254;254;61.595;0;0;129.413;254;254;254;254;137.287;92.329;92.329;189.484;251.206;254;254;254;147.574;0;0;43.307;254;254;254;254;254;254;254;254;254;254;254;253.873;76.962;0;0;0;99.314;254;254;254;254;254;254;254;254;254;254;160.02;3.175;0;0;0;2.54;88.011;191.77;254;254;254;254;254;254;254;172.72;20.828;0;0;0;0;0;0;2.921;47.371;130.81;217.424;223.266;130.81;130.81;68.707;2.921;0;0;0
0;0;0;0;0;0;0;3.429;133.096;146.812;146.812;131.572;4.826;0;0;0;0;0;0;0;0;0;28.702;162.433;254;254;254;254;166.497;0;0;0;0;0;0;0;0;58.928;198.374;254;254;254;254;254;106.172;0;0;0;0;0;0;0;29.718;228.092;254;254;254;254;254;254;170.815;0;0;0;0;0;0;9.144;176.022;254;254;254;254;254;254;254;245.491;104.648;0;0;0;0;0;112.522;254;254;254;254;254;254;231.267;254;254;229.616;63.5;0;0;0;53.086;240.792;254;254;254;254;193.548;95.504;65.278;244.094;254;254;150.368;0;0;7.874;213.487;254;254;254;254;240.03;34.925;0;0;95.631;254;254;230.251;65.532;0;35.687;240.919;254;254;254;254;82.296;0;0;0;0;141.224;254;254;202.819;35.941;77.851;254;254;254;254;151.13;3.81;0;0;0;26.035;147.701;254;254;254;130.048;207.518;254;254;254;210.947;16.637;0;0;0;4.826;170.815;254;254;254;254;200.914;159.258;254;254;254;228.727;198.755;198.755;198.755;198.755;199.009;253.111;254;254;254;254;168.402;88.392;254;254;254;254;254;254;254;254;254;254;254;254;254;254;187.579;15.875;170.434;252.349;254;254;254;254;254;254;254;254;254;254;254;242.824;56.515;0;0;110.363;254;254;254;254;254;254;254;254;254;208.661;125.857;16.383;0;0;0;0.254;64.262;146.812;146.812;146.812;146.812;146.812;146.812;146.812;108.331;6.731;0;0;0
